ID,Price,Security_deposit,Cleaning_fee,Extra_people_price,accommodates,review_accuracy,review_cleanliness,review_checkin,review_communication,review_location,review_value,reviews_per_month,latitude,longitude,allston.nhbr,back_bay.nhbr,beacon_hill.nhbr,brighton.nhbr,dorchester.nhbr,downtown.nhbr,east_boston.nhbr,fenway.nhbr,jamica_plain.nhbr,south_boston.nhbr,south_end.nhbr,nhbr.others,cancellation_strict,cancellation_moderate,cancellation_flexible,instant_bookable,Wireless.Internet,X24.Hour.Check.in,Lock.on.Bedroom.Door,Laundry,Kitchen,Pets,Air.Conditioning,TV,Heating,Iron,Shampoo,Hair.Dryer,Buzzer.Wireless.Intercom,Free.Parking,prop_condo,prop_apartment,prop.other,prop_house,room.private_shared,room.entire_apt,bath.other,bath.two,bath.one,bedroom.other,bedroom.two,bedroom.one,bed.other,bed.two,bed.one,bedtype.other,bedtype.real
12585455,175,350,50,25,4,10,10,10,10,10,9,8.12,42.3653753,-71.05716529,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
12592117,299,99,60,45,8,9,9,10,10,10,9,4.85,42.34259189,-71.10111718,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
12593225,31,500,50,0,1,10,9,10,10,9,10,2,42.28445697,-71.07419502,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
12593869,31,500,50,0,1,8,10,10,10,6,8,0.78,42.28482106,-71.0731506,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
12618291,300,500,75,0,6,9,10,10,10,10,10,1.41,42.28075654,-71.15321436,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
12708781,223,600,115,25,9,10,10,10,10,9,10,3.56,42.28909024,-71.16785456,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
12756776,236,250,100,50,8,9,8,9,10,8,8,2.83,42.32559243,-71.09739571,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
12761363,40,100,5,0,1,10,9,10,9,10,9,0.46,42.34648098,-71.13848572,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
12784064,225,500,140,10,6,9,10,10,10,10,9,3.98,42.3646728,-71.05575618,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
12789527,100,500,9,0,2,10,10,10,10,10,10,1,42.31218843,-71.10566184,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12815192,175,500,160,0,2,9,9,9,10,10,9,1.21,42.35883104,-71.06185489,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12843196,350,500,75,25,8,9,9,10,10,10,8,0.92,42.36543143,-71.05735141,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
12897110,176,500,75,20,4,10,9,10,10,10,9,3.33,42.34448567,-71.0807626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12904318,55,150,30,10,1,10,8,10,10,10,8,1,42.28358415,-71.06695111,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12915510,229,500,100,50,7,10,10,10,10,10,10,1.28,42.37637565,-71.04845935,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1
12927298,285,500,125,25,7,10,10,10,10,8,6,1.15,42.29061656,-71.13273461,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
12932001,300,500,50,0,6,10,10,10,10,10,10,1.3,42.31406332,-71.10544008,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
12953937,196,200,90,0,2,10,10,10,10,10,10,3.61,42.3476909,-71.07338204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
12957423,159,500,75,30,3,10,10,10,10,10,9,10.19,42.3639614,-71.05462384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
12971329,55,120,25,7,2,10,8,10,10,10,10,0.83,42.28366551,-71.06832234,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
12987348,375,100,80,0,6,10,10,10,10,10,10,8.3,42.357376,-71.05350943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
13000520,80,100,15,20,2,10,10,10,10,8,10,2.41,42.32813376,-71.10714859,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13002808,72,100,30,0,2,10,10,10,10,10,9,3.61,42.34869537,-71.13325088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13004551,259,300,95,10,6,10,10,9,9,10,10,1.67,42.364223,-71.13069165,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
13005579,310,100,80,0,4,9,10,10,10,10,9,6.73,42.36523984,-71.05213405,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13015353,350,500,100,0,3,10,7,10,9,9,9,1.87,42.35168134,-71.08706448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
13015653,39,100,20,20,1,10,10,9,10,10,9,4,42.3346569,-71.11345644,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13017064,179,400,95,10,4,10,8,8,10,10,8,0.73,42.36426654,-71.13078915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
13019695,187,100,40,0,4,10,10,10,10,10,9,6.77,42.34848106,-71.13623582,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13024208,179,400,95,10,2,10,10,8,8,10,10,0.39,42.36424315,-71.13135873,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13024385,269,400,95,10,4,10,10,10,10,10,10,0.36,42.35124444,-71.06197822,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13046976,145,100,35,15,4,10,10,10,10,9,10,2.67,42.37913076,-71.03982748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
13056513,135,500,50,20,4,10,10,10,10,9,10,3.27,42.35602451,-71.14814079,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13079659,259,400,95,10,4,10,10,10,10,9,9,0.98,42.35126667,-71.06190274,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13081090,279,400,95,10,4,10,10,10,10,10,10,1.88,42.35240177,-71.06346105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
13083058,120,300,75,0,2,10,10,10,10,10,10,4.93,42.34645628,-71.10415928,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13107648,120,150,25,10,4,10,10,10,10,10,10,5.7,42.36666014,-71.05209407,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
13110084,220,250,75,25,6,10,10,10,10,9,9,3.93,42.30595039,-71.10489325,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
13140867,200,150,75,0,2,10,10,10,10,10,10,5.19,42.36617916,-71.05433136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13152370,285,300,100,45,6,9,9,9,9,10,9,4.92,42.35561391,-71.06282258,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
13188046,189,100,15,0,3,10,10,10,10,10,10,3.16,42.33224719,-71.03865606,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13190410,299,350,120,15,14,10,10,10,10,10,9,1.15,42.33962036,-71.05130744,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
13218392,145,95,20,20,2,9,8,10,10,10,9,1.25,42.34388019,-71.08399516,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13236820,59,200,30,10,2,10,10,10,10,9,10,1.71,42.34827123,-71.13494337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13239143,35,300,50,0,1,10,10,10,10,10,10,0.67,42.30613475,-71.07287448,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13242393,39,300,50,0,1,10,10,10,10,10,10,0.43,42.30437279,-71.07193226,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13248823,210,150,40,0,2,10,10,10,10,10,10,0.39,42.3686825,-71.05430826,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13251243,120,150,50,0,3,10,10,10,10,10,10,5.93,42.29403534,-71.13223725,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
13264687,40,95,10,0,2,9,9,9,10,10,10,2.14,42.35639291,-71.16396428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
13265095,120,200,35,0,4,10,10,10,10,10,10,0.71,42.33849421,-71.15534374,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13266133,85,250,30,15,2,10,10,10,10,10,10,0.75,42.29393458,-71.06461762,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13275308,375,100,80,0,6,10,10,10,10,10,10,8,42.35814949,-71.05479107,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
13294824,130,150,20,20,2,10,10,9,10,10,9,1.88,42.33752003,-71.04209234,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
13298137,33,300,50,0,1,10,10,10,10,10,10,1,42.31633899,-71.07923884,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13298546,209,100,10,0,2,10,10,10,10,10,10,4.89,42.34814794,-71.05026474,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13325983,60,100,5,0,2,9,8,10,8,9,8,3.28,42.3205905,-71.04375558,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13327034,80,100,35,0,2,10,10,10,9,9,9,4.15,42.35860656,-71.13057532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
13330146,147,147,37,0,2,10,9,10,10,10,10,2.54,42.35877797,-71.07011902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13345701,80,100,35,0,2,10,10,10,9,9,9,5.37,42.35913733,-71.13005211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
13363171,100,300,70,50,2,10,10,10,10,10,10,0.46,42.31552926,-71.102403,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13371105,39,200,25,10,2,8,2,4,6,8,6,0.45,42.38214292,-71.08064408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
13374617,31,500,50,0,1,8,9,10,9,5,8,2.37,42.28272513,-71.07511892,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
13376457,175,400,65,0,2,10,9,10,10,10,9,3.14,42.35648905,-71.07076788,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13379155,52,100,10,0,1,9,7,10,10,9,8,1.11,42.33891849,-71.08396839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13391054,100,150,75,40,2,10,10,10,10,9,9,2.68,42.35168761,-71.13383981,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13391640,200,95,20,0,2,9,8,9,9,10,9,3.67,42.35502416,-71.07523426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
13397201,175,100,30,0,2,10,10,10,10,10,10,2,42.3438738,-71.08789069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13414159,234,100,75,25,6,10,10,9,10,9,9,5.83,42.37755837,-71.05133818,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
13414367,131,200,25,0,3,10,10,9,10,10,10,2.11,42.36473524,-71.0541282,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13433317,119,300,75,30,5,9,9,9,10,8,9,2.31,42.38158617,-71.02917177,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13433475,267,99,65,50,8,9,8,9,9,10,8,4.29,42.35849849,-71.06925489,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
13450030,80,100,35,0,2,10,10,9,9,9,9,6.55,42.35882253,-71.13018411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
13478868,42,300,50,0,1,10,10,10,10,10,10,0.7,42.35907681,-71.14406906,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
13515084,75,100,35,0,2,10,10,10,9,9,9,8.29,42.35720643,-71.12871661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
13532311,250,500,150,40,7,10,10,10,10,10,10,1,42.33217337,-71.04835899,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
13546414,75,150,25,10,5,8,9,9,9,9,8,8.06,42.31846537,-71.0576918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1
13549924,200,200,50,0,4,10,10,10,8,10,10,1.5,42.33740473,-71.07842744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
13550969,330,500,150,40,11,10,10,10,10,10,10,5.5,42.33146036,-71.0531129,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
13564762,31,500,50,0,1,10,10,10,10,9,10,1.76,42.2836577,-71.07276273,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
13578911,45,200,50,20,1,10,6,10,10,10,10,1,42.3187904,-71.06014865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13584884,58,95,8,10,2,10,10,10,10,9,9,4.55,42.35940978,-71.14319145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13585624,250,500,125,0,4,9,9,9,9,10,9,1.7,42.37499915,-71.05777501,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13586128,315,500,125,0,6,10,10,10,10,10,10,0.56,42.37465423,-71.05771054,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
13591607,109,100,40,29,2,10,10,10,10,10,10,9.2,42.34382636,-71.0826098,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13602808,249,150,75,0,4,9,10,10,10,10,9,5,42.34972481,-71.04755443,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13614982,225,95,25,25,4,9,7,9,9,10,9,3.62,42.34974875,-71.0785676,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
13622776,85,95,50,0,3,10,10,10,10,10,10,1.3,42.2862292,-71.05682397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
13624929,227,250,10,30,3,9,10,10,9,9,9,3.43,42.34424342,-71.15545336,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13642397,120,250,50,0,2,10,10,10,10,10,10,2.07,42.36620466,-71.05523086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
13652639,229,400,95,10,6,10,10,10,10,8,10,1.84,42.33565944,-71.0852038,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
13653016,229,400,95,10,4,10,10,10,10,9,9,1.87,42.33638943,-71.08660455,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
13653233,209,400,95,10,6,10,10,10,9,8,8,1.58,42.33529262,-71.08686083,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
13658522,330,330,40,0,2,10,10,10,10,10,9,2.65,42.35871892,-71.06958859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13669224,200,120,40,30,4,9,9,10,10,10,10,2.67,42.35290754,-71.06339268,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
13684319,39,300,50,0,1,10,10,8,10,10,8,1,42.35971954,-71.14550049,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
13684464,239,400,95,0,6,9,10,10,10,9,10,2.4,42.34989452,-71.1299221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
13685207,169,400,95,0,6,9,9,9,10,10,10,3,42.34972173,-71.13111851,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
13685592,209,400,95,0,6,10,8,8,9,10,9,3,42.34927683,-71.13074081,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
13699440,175,125,25,25,4,10,10,10,10,10,10,1,42.29521626,-71.05732569,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
